Title,Price,Address,Bathroom,Room,Furnished,Pet Allowed,Postal Code
STUNNING 2 BEDROOM + MEZZANINE PH SUITE AVAILABLE IN Montreal,$4750.00,1009 Rue De Bleury Montreal QC H2Z 0A3,2,4 1/2,Non,Oui,H2Z 0A3
Brand new (Exalto )4 1/2 for rent .195 rue peel Griffintown,$1600.00,195 Peel h3C0T1 Griffintown. Montreal QC,1,4 1/2,Non,Non,h3C0T1
rosemont/cote des neiges/villeray/ahuntsic/ mtl nord/cartiervill,$525.00, h2r2e4 montreal QC Canada,1,4 1/2,Non,Non,h2r2e4
Charmant 4 1/2 Rivière des Prairies,$680.00,René-Descartes H1E 3N2 Montréal QC,1,4 1/2,Non,Non,H1E 3N2
4 1/2 à sous-louer,$680.00,Montreal QC Canada,1,4 1/2,Oui,Oui,
PLATEAU!,$495.00, Montreal H2t1s1 QC Canada,1,1 1/2,Oui,Non,H2t1s1
Ahuntsic 8940B Chateaubriand joli 2 1/2 ouvert style loft,$625.00,8940 Avenue De Chateaubriand Montréal QC H2M 1X7 Canada,1,2 1/2,Non,Unknown,H2M 1X7
3 et demi meublé tout inclus 390$ par semaine,$390.00,5752 Avenue Azilda Anjou QC H1K 2Z7 Canada,1,3 1/2,Oui,Non,H1K 2Z7
Condo 4 1/2 très moderne stationnement intérieur semi-meublé,$Surdemande,4885 Boul Henri-Bourassa O Saint-Laurent QC H4L 0A5 Canada,1,4 1/2,Oui,Non,H4L 0A5
Montréal beau 4 1/2 métro H.Beaugrand,$775.00, montréal h1l2k6 QC Canada,1,4 1/2,Non,Unknown,h1l2k6
CONDO 5 1\2 NEUF + GRAND BALCON\TERRASSE D'ENVIRON 240 PI.CA.,$1090.00,9099 Rue Rousseau Montréal QC H1K 2C7 Canada,1,5 1/2,Non,Unknown,H1K 2C7
Apartment/Appartement METRO CDN/UdeM/HEC - Lots included,$825.00,5674 Avenue Gatineau Montréal QC H3T 1X7 Canada,1,3 1/2,Non,Unknown,H3T 1X7
Superbe Appartement 2 étages MEUBLÉ +ÉQUIPÉ JANVIER 2019-JUILLET,$1300.00,1609 Rue Dufresne Montréal QC H2K 3J6 Canada,1,4 1/2,Oui,Non,H2K 3J6
Chemin Bates et Darlington (5 1/2),$1700.00,2880 Chemin Bates Montréal QC H3S 1B1 Canada,2,5 1/2,Non,Non,H3S 1B1
Logement 3 1/2 a louer à Saint-Léonard,$650.00,St. Leonard QC H1P 2K7 Canada,1,2 1/2,Non,Non,H1P 2K7
cherche appartement 3 et ou 4 et demi,$Surdemande,9040 Boul Langelier Saint-Léonard QC H1P 3E6 Canada,1,4 1/2,Non,Non,H1P 3E6
Rent weekly downtown,$300.00,montreal Canada,1,1 1/2,Oui,Unknown,
WANTED: Studio/3 5 apartment Downtown!,$700.00, Montréal H3B 1A6 QC Canada,1,2 1/2,Non,Unknown,H3B 1A6
51/2 Plateau MUST SEE!,$1500.00, Montreal H2H2E6 QC Canada,1,5 1/2,Non,Unknown,H2H2E6
5 1/2 for rent,$900.00,8629 Avenue Bloomfield Montréal QC H3N 2J4 Canada,1,5 1/2,Non,Non,H3N 2J4
1199 Bishop Street unit 604 Downtown Montreal Apartment for Rent,$2000.00,1199 Rue Bishop Montréal QC H3G 2A9 Canada,1,1 1/2,Oui,Unknown,H3G 2A9
Recherché :Recherche un logement de 11 février,$550.00,Rue Sauvé E Montréal QC H3L 2G3 Canada,1,3 1/2,Non,Non,H3L 2G3
Grand 4 1\2 meublé près du métro cadillac propre et tout inclus,$900.00,6205 Rue de Jumonville Montréal QC H1M 1R7 Canada,1,4 1/2,Oui,Non,H1M 1R7
Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non,H4N 1N5
Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non,H4C 0B2
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non,H8Y 3B8
Condo à louer 2 chambres/ 2 bedrooms for rent,$1600.00,1240 Rue Montcalm Montréal QC H2L 3G7 Canada,1,4 1/2,Oui,Non,H2L 3G7
Old Port-Montreal-New condo for rent-3.5-metro Square Victoria,$1450.00,650 rue Wellington Montreal QC H3C 1T3,1,2 1/2,Non,Oui,H3C 1T3
Near maisonneuve park 4 1/2 Includ heating hot water,$750.00,6050 27e Avenue Montréal QC H1T 3J6 Canada,1,4 1/2,Non,Non,H1T 3J6
Amazing 5 1/2 upper duplex near Bois Franc St-Laurent,$1025.00,3087 Rue Saint Charles Saint-Laurent QC H4R 1B5 Canada,1,5 1/2,Non,Non,H4R 1B5
4 ½ bien situé/ well located Montréal/ Villeray,$825.00,7680 Rue de la Roche Montréal QC H2R 2T5 Canada,1,4 1/2,Non,Oui,H2R 2T5
Massive 1+1Bedroom 2Bathroom apartment at 445 Viger Ouest Unity,$2300.00,445 Viger Ouest H2Z 1G6 montreal QC,1,4 1/2,Non,Oui,H2Z 1G6
Recherché :condo/apartment/basement required,$Surdemande, lasalle h8n2x2 QC Canada,1,2 1/2,Oui,Unknown,h8n2x2
Appartement 4 1/2 Métro Préfontaine - Janvier,$890.00,2455 Rue Dézéry Montréal QC H1W 2S4 Canada,1,4 1/2,Non,Non,H1W 2S4
Appartement 5/2 à louer,$1050.00,709 Rue Germaine Guèvremont Montréal QC H4N 3L1 Canada,1,5 1/2,Non,Oui,H4N 3L1
***Grand Appartement 4 1/2 à louer: 600$/mois***,$600.00,250 Rue Saint-Jacques Lachine QC H8R 1E2 Canada,1,4 1/2,Non,Non,H8R 1E2
Logement à loué,$580.00,8404 Rue Ontario E Montréal QC H1L 3E6 Canada,1,3 1/2,Non,Unknown,H1L 3E6
Logement à louer- Décembre gratuit,$675.00,Rue Saint-Louis Salaberry-de-Valleyfield QC J6T Canada,1,4 1/2,Non,Oui,
Near Concordia St-Catherine Shops Cafes 1+1 BR for Rent,$1650.00,1235 Rue Bishop Montréal QC H3G 2E2 Canada,1,3 1/2,Oui,Non,H3G 2E2
Super Hospital Atwater Market Lachine Canal New Spacious 2 BR,$1850.00,5068 Chemin de la Côte-Saint-Paul Montréal QC H4C 1W6 Canada,1,4 1/2,Non,Non,H4C 1W6
Condo luxueux à Bois-Franc de 2 c.a.c. unité de coin cours privé,$1745.00, Montreal H4R0J4 QC Canada,1,4 1/2,Oui,Unknown,H4R0J4
Discover New - Modern Exceptional Suites in Downtown Montreal,$2125.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,4 1/2,Non,Unknown,H3H 0A8
Discover New - Modern Exceptional Suites in Downtown Montreal,$1610.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,2 1/2,Non,Unknown,H3H 0A8
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary B,$1450.00,3355 chemin Queen Mary Montreal QC H3V 1A5,2,2 1/2,Non,Unknown,H3V 1A5
Discover New - Modern Exceptional Suites in Downtown Montreal,$1410.00,1770 Joseph-Manseau Street Montreal QC H3H 0A8,1,1 1/2,Non,Unknown,H3H 0A8
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary 2BR,$1475.00,3355 chemin Queen Mary Montreal QC H3V 1A5,2,4 1/2,Non,Non,H3V 1A5
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary 1BR,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,2 1/2,Non,Non,H3V 1A5
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary Bache,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,1 1/2,Non,Non,H3V 1A5
Wellington 3br Completely Renovated,$1600.00,3914 Rue Wellington Verdun QC H4G 1V3 Canada,1,5 1/2,Oui,Unknown,H4G 1V3
Gym/Pool/Doorman - renovated 2 bed 2 bath with washer/dryer,$1972.00,4555 Bonavista Montreal QC H3W 2C7,2,4 1/2,Non,Unknown,H3W 2C7
Huge Luxury Loft Style Apartment,$1375.00,1009 Rue De Bleury Montreal QC H2Z 0A3,1,1 1/2,Non,Oui,H2Z 0A3
Griffintown-New apartments for rent-Lachine Canal Atwater market,$2100.00,1705 rue William Montreal QC H3J 1R3,1,4 1/2,Non,Oui,H3J 1R3
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown,
Cote des Neiges and Decelles Ave: 3355 chemin Queen Mary Bache,$1130.00,3355 chemin Queen Mary Montreal QC H3V 1A5,1,1 1/2,Non,Non,H3V 1A5
Location logement 6 1/2 Snowdon Côte neiges Appt for rent CDN,$1630.00,H3W 2W6 Canada,1,6 1/2,Non,Non,H3W 2W6
Monkland Village - 1 Month FREE - New Spacious Suites,$1825.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,4 1/2,Non,Unknown,H4A 1H1
Spacious suites and an unbeatable Montreal location,$1500.00,1445 rue Stanley Montreal QC H3A 3T1,1,2 1/2,Non,Non,H3A 3T1
Monkland Village - 1 Month FREE - New Spacious Suites,$1425.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,2 1/2,Non,Unknown,H4A 1H1
Monkland Village - 1 Month FREE - New Spacious Suites,$975.00,5999 Monkland Avenue Montreal QC H4A 1H1,1,1 1/2,Non,Unknown,H4A 1H1
Spacious suites and an unbeatable Montreal location,$2250.00,1445 rue Stanley Montreal QC H3A 3T1,2,4 1/2,Non,Non,H3A 3T1
Sous-location Plateau Mont-Royal mi-janv. à avril inclusivement,$1400.00,3755 Rue de Bullion #23 Montréal QC H2W 2C9 Canada,1,4 1/2,Oui,Non,H2W 2C9
Cessation de bail 4 et demi!,$600.00, montreal h2e2g8 QC Canada,1,4 1/2,Non,Non,h2e2g8
sous location de 4 et 1/2,$780.00,8460 Rue du Pré Laurin Saint-Léonard QC H1R 2P7 Canada,1,4 1/2,Non,Unknown,H1R 2P7
5 1/2 rénove sur Ontario coin orleans,$1450.00,3929 Rue Ontario E Montréal QC H1W 1S8 Canada,1,5 1/2,Non,Unknown,H1W 1S8
4 1/2 rénové + internet + thermopompe + terrasse sur le toit,$1250.00,6374 Rue Papineau Montréal QC H2G 2W9 Canada,1,4 1/2,Non,Unknown,H2G 2W9
3 1/2 Ahuntsic Est,$560.00,Rue Parthenais Montréal QC H2B 2M1 Canada,1,3 1/2,Non,Non,H2B 2M1
Upper duplex St Michel 5.5,$1000.00,8445 7e Avenue Montréal QC H1Z 2V2 Canada,1,5 1/2,Non,Non,H1Z 2V2
Condo 4 1/2 à louer tout inclus - fully furnished 4 1/2 to rent,$3500.00,1248 Avenue de l'Hôtel-de-Ville Montréal QC H2X 3A9 Canada,1,4 1/2,Oui,Non,H2X 3A9
31/2 complètement rénové en 2015 1e étage Montreal,$640.00,8051 Avenue des Érables Montréal QC H2E 2S2 Canada,1,3 1/2,Non,Non,H2E 2S2
Cherchon 2 1/2,$600.00,Avenue Jeanne d'Arc Montréal QC H1W 3T2 Canada,1,2 1/2,Oui,Non,H1W 3T2
3 1/2 $650 Papineau et Masson,$645.00,5350 Rue Papineau Montréal QC H2H 1W2 Canada,1,3 1/2,Non,Oui,H2H 1W2
Mcgill Ghetto Furnished/All Included Studio Available!,$1400.00,429 Rue Prince Arthur O Montréal QC H2X 1T3 Canada,1,2 1/2,Oui,Unknown,H2X 1T3
Charmant appart meublé-tout équipé situé au coeur du Plateau,$1575.00,4312 Rivard H2J 2M8 Le Plateau Mont-Royal QC,1,3 1/2,Oui,Non,H2J 2M8
Appartement Condo. 3 1/2. Ville Saint Laurent. Tours Bois Franc.,$1200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,2 1/2,Oui,Unknown,
DANS MILE-EX SUPERBE LOFT 6397 ST-LAURENT (BEAUBIEN),$1550.00,Place Gennevilliers Laliberté Montréal QC H1V Canada,1,4 1/2,Oui,Unknown,
1 BEDROOM OR STUDIO CLOSE TO HOSPITALS 514-700-3501,$850.00,3501 Cote Ste-Catherine Montreal QC H3T 1Z8,1,2 1/2,Non,Non,H3T 1Z8
2 CHAMBRES – CHAUFFÉ & EAU CHAUDE INCLUS – 514-612-7910,$950.00,7920 Cote St-Luc Cote St-Luc QC H4W 1R3,2,4 1/2,Non,Non,H4W 1R3
BEAU 31/2 RENOVÉ PRÉS DE MÉTRO CADILLAC À PARTIR DU SEPTEMBRE,$845.00,3280 DE LA PÉPINIÈRE MONTREAL QC H1N 3N4,1,3 1/2,Non,Non,H1N 3N4
à louer,$Surdemande,8714 Boulevard Provencher Saint-Léonard QC H1R 2Z5 Canada,1,3 1/2,Non,Non,H1R 2Z5
Beau 5½ - Ahuntsic Ouest,$1255.00,10937 Tanguay H3L 3H3 Montréal/Ahuntsic QC,1,5 1/2,Non,Oui,H3L 3H3
3 1/2 Metro Honoré-Beaugrand - Pointe aux Trembles,$690.00,1650 Boulevard Saint-Jean-Baptiste Pointe-aux-Trembles QC H1B 5N8 Canada,1,3 1/2,Non,Non,H1B 5N8
Grand 4 1/2 Plateau - Janvier (court terme),$1200.00,4315 Rue Saint-Denis Montréal QC H2J 2K9 Canada,1,4 1/2,Oui,Oui,H2J 2K9
One Bedroom Apartment at Altoria,$2000.00,495 Avenue Viger O Montréal QC H2Z 1B1 Canada,1,2 1/2,Oui,Oui,H2Z 1B1
Au cœur du Plateau : grand 4 1/2 rdc meublé+ stat cour,$1990.00,4668 Rue de Grand Pré Montréal QC H2T 2H7 Canada,1,4 1/2,Oui,Non,H2T 2H7
Lofts For rent Clark Street 750 square feet,$1500.00,laval quebec h7e4g9 Canada,1,2 1/2,Oui,Unknown,h7e4g9
Grand 4 1/2 renove Pie-IX Janvier,$670.00,4198 51e Rue Montréal QC H1Z 1J3 Canada,1,4 1/2,Non,Non,H1Z 1J3
Plateau Mont Royal condo à louer,$1600.00,4468 Avenue Laval #1 Montréal QC H2W 2J8 Canada,1,4 1/2,Oui,Non,H2W 2J8
3 1/2 à louer pour le 1er décembre Nouveau-Rosemont,$635.00, Montréal H1M 2T1 QC Canada,1,3 1/2,Non,Unknown,H1M 2T1
Cessation de bail 3 1/2,$716.00,Rue Juliette Montréal QC H8N Canada,1,3 1/2,Non,Non,
2br - 800ft2 - 2-berdoom furnished apartment in St Henri + Parki,$1900.00, H4C 3G4 Montreal QC,1,4 1/2,Oui,Non,H4C 3G4
2 1/2 a louer Plateau Mont-Royal / 900$ meublé et tout inclus,$900.00,1565 Rue Rachel E Montréal QC H2J 2K5 Canada,1,2 1/2,Oui,Unknown,H2J 2K5
3 1/2 - Next to Université de Montréal - 17th December,$745.00,3034 Boulevard Edouard-Montpetit Montréal QC H3T 1J7 Canada,1,2 1/2,Non,Non,H3T 1J7
Appartement 3 1/2 - 1 min métro Laurier,$875.00,5057 Rue Berri Montréal QC H2J 2S1 Canada,1,2 1/2,Oui,Non,H2J 2S1
À louer - 1er janvier - 6 1/2 - rénové - 3 chambres - Rosemont,$1450.00, Montréal H1Y2Y7 QC Canada,1,6 1/2,Non,Non,H1Y2Y7
4 1\2 LaSalle logement 2e étage près de l'Hôpital LaSalle,$650.00,771 44 ave Lasalle H8P2T7 QC Canada,1,4 1/2,Non,Non,H8P2T7
3 1/2 près côte des neiges,$820.00,3025 Avenue Linton Montréal QC H3S 1S4 Canada,1,3 1/2,Non,Oui,H3S 1S4
Recherché :Petit appartement avec cachet recherché pour 1 er février.,$Surdemande,918 Avenue Davaar Outremont QC H2V 3B6 Canada,1,1 1/2,Oui,Non,H2V 3B6
Recherché :Bachelor or loft style near Villeray or Jean Talon,$1000.00, Montreal H2E1H1 QC Canada,1,1 1/2,Non,Non,H2E1H1
Fully Furnished Luxury Old Montreal Condo for Rent,$3000.00,1000 Rue de la Commune E Montréal QC H2L 5C1 Canada,2,2 1/2,Oui,Non,H2L 5C1
Appartement Condo. Loft 2 1/2. Ville Saint Laurent. Bois Franc.,$1175.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,1 1/2,Non,Unknown,
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non,H8Y 3B8
Joli meublé tout inclus dans Rosemont,$1000.00,3687 Rue Masson Montréal QC H1X 1S4 Canada,1,2 1/2,Oui,Non,H1X 1S4
PROMO: 2 Bedroom Loft Style Griffintown Apartment with Locker!,$1795.00,305 de la Montagne Street Montreal QC H3C 0R6,2,1 1/2,Non,Unknown,H3C 0R6
APARTMENT FOR RENT AVAILABLE NOW,$950.00,LaSalle Canada,1,4 1/2,Non,Unknown,
Metro McGill university downtown cityview big 3 1/2 for rent,$1825.00,1188 Avenue Union Montréal QC H3B 3A7 Canada,1,3 1/2,Non,Non,H3B 3A7
Très Grand 4 1/2 1000$,$1000.00,H3S2C8 Canada,1,4 1/2,Non,Unknown,H3S2C8
3 1/2 à louer $625,$625.00,10690 Rue Taché Montréal QC H2C 3B4 Canada,1,3 1/2,Oui,Non,H2C 3B4
Belle grande chambre double à louer dans 7 1/2 Rosemont,$450.00,2130 Boulevard Rosemont Montréal QC H2G 1T4 Canada,2,6 1/2,Oui,Non,H2G 1T4
Bas de duplex/lower duplex Lachine,$1500.00,2661 Rue Sherbrooke Lachine QC H8S 1K3 Canada,2,6 1/2,Non,Unknown,H8S 1K3
3 1/2 à sous louer (janvier à avril),$900.00,H2G2P4 Canada,1,3 1/2,Oui,Non,H2G2P4
Recherché :Condo unit starting from January 1 2019,$Surdemande, H3W 1W6 Montreal QC,1,2 1/2,Oui,Non,H3W 1W6
3 1/2 Furnished: Financial District/ Old Port - Walk Score 99,$1675.00,688 Rue Notre-Dame Ouest Montreal QC H3W 1J4,1,2 1/2,Non,Unknown,H3W 1J4
Walk Score 99 - 3 1/2- Downtown Old Port - Prime Location,$1675.00,688 Rue Notre-Dame Ouest Montreal QC H3W 1J4,1,2 1/2,Non,Unknown,H3W 1J4
4 1/2 tout inclus à St-Léonard - Cession de bail Jan 2019,$1020.00,7150 Boulevard Viau Saint-Léonard QC H1S 2W2 Canada,1,4 1/2,Non,Non,H1S 2W2
Recherché :Condo unit starting from January 1 2019,$Surdemande, H3W 1W6 Montreal QC,1,1 1/2,Oui,Non,H3W 1W6
31/2 tout meublé à louer pour le 1er janvier dans Ahuntsic,$750.00,10995 Rue Tolhurst Montréal QC H3L 3A8 Canada,1,3 1/2,Oui,Non,H3L 3A8
4 1/2 – nouvelle construction – secteur paisible à Rosemont,$910.00,6870 Boulevard de l'Assomption Montréal QC H1T 2N3 Canada,1,4 1/2,Non,Non,H1T 2N3
Grand 3 1/2 proche de l'eau,$1000.00,2565 Rue Notre Dame Lachine QC H8S 2G8 Canada,1,3 1/2,Non,Oui,H8S 2G8
3 ½ Rénové à neuf et Meublé,$1300.00,3400 Avenue Linton Montréal QC H3S 1T2 Canada,1,2 1/2,Unknown,Non,H3S 1T2
3 1/2 Parc la Fontaine !une mois gratuite !tout inclus,$1150.00,3425 Rue Papineau Montréal QC H2K Canada,1,2 1/2,Non,Non,
3 1/2 Hochelaga - 8 MIN metro Pie-IX stationnement extérieur,$1180.00,2250 Avenue Letourneux Montréal QC H1V 2P2 Canada,1,3 1/2,Non,Non,H1V 2P2
SUPERBE 7 1/2 MEUBLÉ ET TOUT INCLUS A DEUX PAS DU MÉTRO,$2350.00,Rue Saint-Denis Montréal QC Canada,1,6 1/2,Oui,Non,
2 Bedroom unit in DDO - 514-683-2252,$885.00,4452 des Sources Dollad des Ormeaux QC H8Y 3B9,2,1 1/2,Non,Non,H8Y 3B9
Le Quartet - Piscine extérieure - Grands appartements rénovés,$750.00,95 Boulevard Deguire Saint-Laurent QC H4N 1N5 Canada,1,3 1/2,Non,Non,H4N 1N5
Appartement Condo. 5 1/2 Ville Saint Laurent. Tours Bois Franc.,$2200.00,1300 Boulevard Alexis-Nihon Saint-Laurent QC H4R Canada,1,5 1/2,Non,Unknown,
3-1/2 TMR / Ville Mont Royal,$725.00,25 Avenue Brittany Mont-Royal QC H3P 1A2 Canada,1,2 1/2,Non,Non,H3P 1A2
Condo à louer -Canal Lachine- 2 chambres- DISPONIBLE-,$1415.00,5180 Rue Philippe-Lalonde Montréal QC H4C 0B2,1,4 1/2,Non,Non,H4C 0B2
4 1/2 Bd. Saint Michel,$1115.00,9339 Boulevard Saint-Michel Montréal QC H1Z 3G7 Canada,1,3 1/2,Non,Non,H1Z 3G7
DDO - IMMEDIATE - 1 BDRM & STUDIO AVAILABLE,$725.00,4450 des Sources Dollard des Ormeaux QC H8Y 3B8,1,2 1/2,Non,Non,H8Y 3B8
CSL - 1 & 2 BEDROOM APT. Renovated building. Heating included,$800.00,7910 Cote St-Luc Cote St. Luc QC H4W 1R2,1,2 1/2,Non,Unknown,H4W 1R2
VSL - NEW 1 BEDROOM UNTS... NOUV UNITES 1 CHAMBRE,$750.00,2211 Gold Street Montreal QC H4M 1S6,1,2 1/2,Non,Non,H4M 1S6
2 CHAMBRES – CHAUFFÉ & EAU CHAUDE INCLUS – 514-612-7910,$950.00,7920 Cote St-Luc Cote St-Luc QC H4W 1R3,2,4 1/2,Non,Non,H4W 1R3
1 BEDROOM – HEATING & HOT WATER INCLUDED – CSL – 514-612-7910,$775.00,7910 Cote St-Luc Cote St-Luc QC H4W 1R2,1,2 1/2,Non,Non,H4W 1R2
MODUGNO - VSL - Calme propre - 1 chambre a louer,$775.00,2525 Modugno Montreal QC H4R 1X6,1,2 1/2,Non,Non,H4R 1X6
1 Bdrm. unit - Heating & hot water incl. VSL- 514-400-6623,$775.00,2323 Modugno Saint Laurent QC H4R 1X5,1,2 1/2,Non,Non,H4R 1X5
PIERREFONDS / KIRKLAND - 1-2 Bedrooms ALL INCLUDED,$780.00,4875 des Erables Pierrefonds QC H9J 2W4,1,2 1/2,Non,Non,H9J 2W4
2 CHAMBRES CHAUFFAGE & EAU CHAUDE INCL. - @VSL -514-900-0175,$950.00,175 Deguire Ville St-Laurent QC H4N 1P1,1,4 1/2,Non,Non,H4N 1P1
Large 1 bdrm. units - VSL - Services 514-900-0175 - DEGUIRE,$800.00,175 Deguire Ville St-Laurent QC H4N 1P1,1,2 1/2,Non,Non,H4N 1P1
1 BEDROOM OR STUDIO CLOSE TO HOSPITALS 514-700-3501,$850.00,3501 Cote Ste-Catherine Montreal QC H3T 1Z8,1,2 1/2,Non,Non,H3T 1Z8
Appartement 3 1/2 meublé tout inclus,$1500.00, Montreal H2Y0A8 QC Canada,1,3 1/2,Oui,Non,H2Y0A8
Condo 4 1/2 (2br) à louer,$1200.00,5864 Rue Desaulniers Montréal QC H1N 1V8 Canada,1,4 1/2,Non,Oui,H1N 1V8
21/2 apartment available for rent,$690.00,5100 Boulevard Edouard-Montpetit Montréal QC H3W 2W8 Canada,1,2 1/2,Non,Unknown,H3W 2W8
A LOUER : CONDO VIEUX PORT - 2 CAC + PARKING MEUBLÉ OU NON.,$1999.00,777 Rue Gosford Montréal QC H2Y 4B7 Canada,1,4 1/2,Oui,Non,H2Y 4B7
Apartment in The Plateau,$900.00,Montreal QC H2X2X5 Canada,1,2 1/2,Non,Non,H2X2X5
4 CAC/Bedroom 7 1/2 rénové-renovated rue de la Roche Rosemont,$1675.00,6285 Rue De La Roche H2S 2C9 Montreal QC,1,6 1/2,Non,Unknown,H2S 2C9
Longueuil 3 1/2 rénové 1 chb fermée libre immédiatement,$695.00,721 king george longueuil QC J4J 2V9,1,3 1/2,Non,Unknown,J4J 2V9
Grand condo 4 1/2 tout meublé secteur Plateau-Mont-Royal,$2455.00,453 Rue Hélène Baillargeon Montréal QC H2J 4E8 Canada,1,4 1/2,Oui,Non,H2J 4E8
Recherché :Monthly rent ONLY Full furnished 1850,$1850.00,montreal Canada,1,4 1/2,Oui,Non,
2 Bedroom in CSL | Renovated Onsite Laundry and more!,$1199.00,5501 Avenue Adalbert Cote-St-Luc QC H4W 2A9,1,4 1/2,Non,Oui,H4W 2A9
4 1/2 PRES DE METRO FRONTENAC,$850.00,1461 rue d'iberville h2k3b7 MONTREAL QC,1,4 1/2,Non,Non,h2k3b7
Three Bedroom Condo-Style Apartment in Griffintown,$2495.00,305 de la Montagne Street Montreal QC H3C 0R6,2,5 1/2,Non,Unknown,H3C 0R6
McGill Students·All Inclusive·Furnished·Private Bed·Downtown!,$799.00,1430 rue City Councillors Montreal QC H3B 1B4,2,2 1/2,Oui,Non,H3B 1B4
Renovated 1 bedroom apartment near Westmount - Villa Maria metro,$1576.00,4555 Bonavista Montreal QC H3W 2C7,1,3 1/2,Non,Unknown,H3W 2C7
Recherché :Monthly rent ONLY Full furnished 1850,$1850.00,montreal Canada,1,4 1/2,Oui,Non,
3ch tt inclus 15min Concordia Mc Gill 20min UQAM 2min Metro,$1600.00,3377 Rue Wellington Montreal QC H4G 1T2,1,5 1/2,Oui,Non,H4G 1T2
2 chambres tt inclus - 15 min UdeM Hec Poly Janv-Mai,$1500.00,rue Decelles Monteal QC H3S 2C8,1,4 1/2,Oui,Non,H3S 2C8
5 1/2 Centre ville 5 min berri Uqam 3 ch tt inclus,$1800.00,ontario/St christophe Montréal QC H2L 1P3,1,5 1/2,Oui,Non,H2L 1P3
3 1/2 grand et rénové à Villeray - métro Fabre,$900.00,7910 Rue Papineau Montréal QC H2E 2H6 Canada,1,2 1/2,Non,Oui,H2E 2H6
3 chambre meublée tt inclus 5 min Berri Uqam 15min McGill,$2000.00,ontario/St christophe Montréal QC H2L 1P3,1,5 1/2,Oui,Non,H2L 1P3
2 Ch tout inclus 20 min UQAM 15min Concordia/Mcgill,$1500.00,3377 Rue Wellington Montreal QC H4G 1T2,1,4 1/2,Oui,Non,H4G 1T2
2 ch tt inclus 5 min à pied UQAM Sept,$1600.00,ontario/St christophe Montréal QC H2L 1P3,1,4 1/2,Oui,Non,H2L 1P3
2 ch tt inclus 15 min université /centre ville 5 min Lasalle,$1500.00,3377 Rue Wellington Montreal QC H4G 1T2,1,4 1/2,Oui,Non,H4G 1T2
Beau 2 pièces en face Metro Villa maria 20 min udem hec,$1100.00,rue decarie Montréal QC H4A 3K3,1,2 1/2,Oui,Non,H4A 3K3
Grand 3 1/2 à louer sur le Plateau Mont-Royal,$915.00,2414 Avenue du Mont-Royal E Montréal QC H2H 1L1 Canada,1,3 1/2,Non,Non,H2H 1L1
Beautiful 4 1/2 in Dorval Heating and Hot water included,$910.00,180-190 Garden Crescent Dorval QC H9S 3G5,1,4 1/2,Non,Non,H9S 3G5
MicroLoft Hochelaga Maisonneuve TOUT INCLUS,$770.00,3955 Rue Sainte-Catherine E Montréal QC H1W 2G7 Canada,1,1 1/2,Non,Non,H1W 2G7
Ravissant condo style loft au Centre-ville de Montréal,$1395.00,1200 Rue St-Alexandre #524 Montréal QC H3B 3H5 Canada,1,3 1/2,Oui,Non,H3B 3H5
Recherché :Looking for 1 bedroom or studio apartment in st henri,$1000.00,Rue Notre-Dame Ouest Montréal QC H4C 1S9 Canada,1,2 1/2,Unknown,Unknown,H4C 1S9
3 1/2 Rosemont semi meublé cessation de bail 1ier dec,$550.00, H1X2P6 MONTREAL QC Canada,1,3 1/2,Oui,Unknown,H1X2P6
2 1/2 for lease transfer $808,$808.00,3250 Avenue Forest Hill Montréal QC H3V 1C8 Canada,1,1 1/2,Non,Oui,H3V 1C8
+++Unique sur le marché!+++,$1255.00,2116 Rue Aylwin Montréal QC H1W 3C5 Canada,1,4 1/2,Non,Non,H1W 3C5
Condo Downtown for Rent! Oct-April,$1370.00,1405 Rue Bishop Montréal QC H3G 2E4 Canada,1,4 1/2,Oui,Non,H3G 2E4
